Instance                      NSGA-II                  SL        GA                       SL        
conus_urban_0_30requests      0.6304444444444444       4         0.5313333333333334       4         Good                          
conus_urban_1_10requests      0.5133333333333334       5         0.43000000000000005      5         Good                          
conus_urban_1_20requests      0.6086666666666666       3         0.5205                   4         Good                          
conus_urban_1_30requests      0.530111111111111        3         0.4363333333333333       5         Good                          
conus_urban_2_10requests      0.6063333333333334       5         0.41400000000000003      6         Good                          
conus_urban_2_20requests      0.5811666666666666       4         0.563                    7         Good                          
conus_urban_2_30requests      0.6433333333333334       3         0.4356666666666667       6         Good                          
conus_urban_3_10requests      0.6003333333333334       3         0.278                    4         Good                          
conus_urban_3_20requests      0.5596666666666666       6         0.45299999999999996      5         Good                          
conus_urban_3_30requests      0.5503333333333333       4         0.47733333333333333      5         Good                          
conus_urban_4_10requests      0.6286666666666667       3         0.504                    6         Good                          
conus_urban_4_20requests      0.5393333333333334       3         0.47900000000000004      3         Good                          
conus_urban_4_30requests      0.6593333333333333       4         0.502                    3         Good                          
nsf_centers_0_10requests      0.2876666666666667       3         0.21699999999999997      4         Good                          
nsf_centers_0_20requests      0.24600000000000002      3         0.21799999999999997      6         Good                          
nsf_centers_0_30requests      0.3186666666666667       5         0.2896666666666667       5         Good                          
nsf_centers_1_10requests      0.22233333333333333      2         0.188                    4         Good                          
nsf_centers_1_20requests      0.2336666666666667       2         0.20249999999999999      5         Good                          
nsf_centers_1_30requests      0.28844444444444445      3         0.2823333333333333       5         Good                          
nsf_centers_2_10requests      0.2166666666666667       3         0.09299999999999999      3         Good                          
nsf_centers_2_20requests      0.2683333333333333       3         0.23399999999999999      4         Good                          
nsf_centers_2_30requests      0.27044444444444443      3         0.2803333333333333       6         Bad                           
nsf_centers_3_10requests      0.19066666666666665      2         0.138                    3         Good                          
nsf_centers_3_20requests      0.21583333333333327      2         0.15699999999999997      4         Good                          
nsf_centers_3_30requests      0.2731111111111111       4         0.266                    6         Good                          
nsf_centers_4_10requests      0.26666666666666666      3         0.05499999999999999      2         Good                          
nsf_centers_4_20requests      0.2981666666666667       4         0.26                     5         Good                          
nsf_centers_4_30requests      0.24655555555555556      3         0.26066666666666666      5         Bad                           
nsf_rural_0_10requests        0.31566666666666665      4         0.11799999999999998      3         Good                          
nsf_rural_0_20requests        0.2815                   6         0.2455                   6         Good                          
nsf_rural_0_30requests        0.2638888888888889       8         0.322                    6         Bad                           
nsf_rural_1_10requests        0.36866666666666664      4         0.11200000000000002      3         Good                          
nsf_rural_1_20requests        0.3293333333333333       4         0.30800000000000005      6         Good                          
nsf_rural_1_30requests        0.34688888888888886      6         0.36300000000000004      6         Bad                           
nsf_rural_2_10requests        0.31633333333333336      4         0.194                    4         Good                          
nsf_rural_2_20requests        0.31483333333333335      4         0.2975                   7         Good                          
nsf_rural_2_30requests        0.3961111111111111       6         0.4456666666666666       6         Bad                           
nsf_rural_3_10requests        0.3                      4         0.21100000000000002      5         Good                          
nsf_rural_3_20requests        0.35000000000000003      4         0.28600000000000003      5         Good                          
nsf_rural_3_30requests        0.38755555555555554      4         0.3666666666666666       6         Good                          
nsf_rural_4_10requests        0.32666666666666666      3         0.20600000000000002      4         Good                          
nsf_rural_4_20requests        0.35699999999999993      7         0.35850000000000004      6         Bad                           
nsf_rural_4_30requests        0.3677777777777777       8         0.227                    5         Good                          
nsf_uniform_0_10requests      0.314                    2         0.24600000000000005      3         Good                          
nsf_uniform_0_20requests      0.3313333333333333       7         0.2595                   5         Good                          
nsf_uniform_0_30requests      0.3005555555555556       6         0.29333333333333333      5         Good                          
nsf_uniform_1_10requests      0.31333333333333335      3         0.25                     3         Good                          
nsf_uniform_1_20requests      0.30300000000000005      6         0.29700000000000004      6         Good                          
nsf_uniform_1_30requests      0.3785555555555556       4         0.32200000000000006      5         Good                          
nsf_uniform_2_10requests      0.25600000000000006      2         0.265                    5         Bad                           
nsf_uniform_2_20requests      0.3365                   5         0.266                    5         Good                          
nsf_uniform_2_30requests      0.2917777777777778       6         0.33066666666666666      5         Bad                           
nsf_uniform_3_10requests      0.32533333333333336      4         0.21400000000000002      4         Good                          
nsf_uniform_3_20requests      0.3185                   8         0.31600000000000006      6         Good                          
nsf_uniform_3_30requests      0.327                    5         0.39066666666666666      5         Bad                           
nsf_uniform_4_10requests      0.31533333333333335      3         0.14                     4         Good                          
nsf_uniform_4_20requests      0.3408333333333333       8         0.265                    5         Good                          
nsf_uniform_4_30requests      0.367                    10        0.29933333333333334      4         Good                          
nsf_urban_0_10requests        0.30166666666666664      3         0.23100000000000004      4         Good                          
nsf_urban_0_20requests        0.37533333333333335      7         0.37549999999999994      6         Bad                           
nsf_urban_0_30requests        0.32100000000000006      8         0.2793333333333333       5         Good                          
nsf_urban_1_10requests        0.31566666666666665      4         0.15800000000000003      3         Good                          
nsf_urban_1_20requests        0.31233333333333335      4         0.27                     6         Good                          
nsf_urban_1_30requests        0.30999999999999994      3         0.32666666666666666      4         Bad                           
nsf_urban_2_10requests        0.32233333333333336      4         0.22600000000000003      4         Good                          
nsf_urban_2_20requests        0.32833333333333337      7         0.328                    6         Good                          
nsf_urban_2_30requests        0.357                    9         0.35500000000000004      5         Good                          
nsf_urban_3_10requests        0.3396666666666667       5         0.29300000000000004      6         Good                          
nsf_urban_3_20requests        0.29166666666666663      5         0.2705                   6         Good                          
nsf_urban_3_30requests        0.47466666666666674      11        0.3873333333333333       4         Good                          
nsf_urban_4_10requests        0.34233333333333327      4         0.30400000000000005      5         Good                          
nsf_urban_4_20requests        0.3365                   5         0.2925                   5         Good                          
nsf_urban_4_30requests        0.3635555555555556       5         0.36366666666666664      5         Bad                           
