Instance                      NSGA-II                  SL        GA                       SL        
conus_rural_2_30requests      0.6397777777777778       5         0.43233333333333335      6         Good                          
conus_rural_3_10requests      0.47466666666666657      3         0.373                    6         Good                          
conus_rural_3_20requests      0.4446666666666666       4         0.35                     5         Good                          
conus_rural_3_30requests      0.4505555555555555       6         0.4703333333333333       6         Bad                           
conus_rural_4_10requests      0.4026666666666666       3         0.254                    4         Good                          
conus_rural_4_20requests      0.5135                   4         0.4465                   5         Good                          
conus_rural_4_30requests      0.5293333333333333       6         0.43433333333333335      4         Good                          
conus_uniform_0_10requests    0.4806666666666667       2         0.36200000000000004      4         Good                          
conus_uniform_0_20requests    0.49750000000000005      5         0.5135000000000001       7         Bad                           
conus_uniform_0_30requests    0.5705555555555556       5         0.444                    5         Good                          
conus_uniform_1_10requests    0.5583333333333333       5         0.492                    7         Good                          
conus_uniform_1_20requests    0.5951666666666666       4         0.5425000000000001       3         Good                          
conus_uniform_1_30requests    0.5406666666666667       8         0.39066666666666666      5         Good                          
conus_uniform_2_10requests    0.516                    3         0.487                    6         Good                          
conus_uniform_2_20requests    0.4708333333333333       6         0.4725                   6         Bad                           
conus_uniform_2_30requests    0.4461111111111111       10        0.4683333333333333       6         Bad                           
conus_uniform_3_10requests    0.5136666666666667       4         0.423                    4         Good                          
conus_uniform_3_20requests    0.5003333333333334       4         0.5215                   6         Bad                           
conus_uniform_3_30requests    0.5105555555555554       6         0.495                    3         Good                          
conus_uniform_4_10requests    0.5306666666666666       5         0.394                    6         Good                          
conus_uniform_4_20requests    0.5830000000000001       5         0.5874999999999999       6         Bad                           
conus_uniform_4_30requests    0.45788888888888885      5         0.445                    6         Good                          
conus_urban_0_10requests      0.5166666666666666       3         0.293                    5         Good                          
conus_urban_0_20requests      0.6093333333333333       4         0.5194999999999999       5         Good                          
conus_urban_0_30requests      0.6186666666666667       4         0.5666666666666667       6         Good                          
conus_urban_1_10requests      0.5186666666666666       5         0.45499999999999996      7         Good                          
conus_urban_1_20requests      0.5693333333333334       6         0.48850000000000005      4         Good                          
conus_urban_1_30requests      0.5454444444444444       7         0.47766666666666663      5         Good                          
conus_urban_2_10requests      0.5933333333333333       3         0.44099999999999995      7         Good                          
conus_urban_2_20requests      0.4856666666666667       2         0.5469999999999999       5         Bad                           
conus_urban_2_30requests      0.5636666666666665       3         0.4493333333333333       6         Good                          
conus_urban_3_10requests      0.649                    3         0.39                     5         Good                          
conus_urban_3_20requests      0.5316666666666666       6         0.4475                   3         Good                          
conus_urban_3_30requests      0.5404444444444444       6         0.44833333333333336      4         Good                          
conus_urban_4_10requests      0.48966666666666675      2         0.503                    6         Bad                           
conus_urban_4_20requests      0.5006666666666666       5         0.5205                   5         Bad                           
conus_urban_4_30requests      0.6458888888888888       5         0.508                    3         Good                          
nsf_centers_0_10requests      0.296                    3         0.21699999999999997      4         Good                          
nsf_centers_0_20requests      0.24549999999999997      2         0.21949999999999997      6         Good                          
nsf_centers_0_30requests      0.32466666666666666      4         0.31366666666666665      5         Good                          
nsf_centers_1_10requests      0.22499999999999998      2         0.168                    3         Good                          
nsf_centers_1_20requests      0.24750000000000005      3         0.1965                   4         Good                          
nsf_centers_1_30requests      0.30111111111111116      3         0.28966666666666663      6         Good                          
nsf_centers_2_10requests      0.21066666666666664      2         0.044999999999999984     2         Good                          
nsf_centers_2_20requests      0.22616666666666668      2         0.2355                   4         Bad                           
nsf_centers_2_30requests      0.28477777777777774      3         0.267                    5         Good                          
nsf_centers_3_10requests      0.179                    1         0.13                     3         Good                          
nsf_centers_3_20requests      0.24416666666666664      3         0.15699999999999997      4         Good                          
nsf_centers_3_30requests      0.2597777777777778       3         0.2546666666666667       6         Good                          
nsf_centers_4_10requests      0.22066666666666668      2         0.05499999999999999      2         Good                          
nsf_centers_4_20requests      0.26766666666666666      3         0.256                    5         Good                          
nsf_centers_4_30requests      0.2697777777777778       5         0.24100000000000002      5         Good                          
nsf_rural_0_10requests        0.322                    3         0.188                    4         Good                          
nsf_rural_0_20requests        0.22916666666666666      3         0.2255                   5         Good                          
nsf_rural_0_30requests        0.2954444444444445       9         0.31                     6         Bad                           
nsf_rural_1_10requests        0.42233333333333334      5         0.13499999999999995      3         Good                          
nsf_rural_1_20requests        0.39916666666666667      6         0.31300000000000006      6         Good                          
nsf_rural_1_30requests        0.3863333333333333       6         0.3416666666666666       5         Good                          
nsf_rural_2_10requests        0.3126666666666667       3         0.24                     5         Good                          
nsf_rural_2_20requests        0.3161666666666667       4         0.28700000000000003      6         Good                          
nsf_rural_2_30requests        0.42511111111111105      5         0.44666666666666666      6         Bad                           
nsf_rural_3_10requests        0.3513333333333333       3         0.23299999999999998      4         Good                          
nsf_rural_3_20requests        0.427                    6         0.26899999999999996      5         Good                          
nsf_rural_3_30requests        0.43488888888888877      6         0.34700000000000003      5         Good                          
nsf_rural_4_10requests        0.328                    3         0.14100000000000001      3         Good                          
nsf_rural_4_20requests        0.38916666666666666      6         0.3625                   6         Good                          
nsf_rural_4_30requests        0.386                    6         0.2943333333333333       5         Good                          
nsf_uniform_0_10requests      0.34166666666666673      3         0.266                    4         Good                          
nsf_uniform_0_20requests      0.328                    7         0.29000000000000004      6         Good                          
nsf_uniform_0_30requests      0.33577777777777773      2         0.24699999999999997      4         Good                          
nsf_uniform_1_10requests      0.411                    4         0.13999999999999996      4         Good                          
nsf_uniform_1_20requests      0.32316666666666666      5         0.292                    6         Good                          
nsf_uniform_1_30requests      0.4605555555555556       11        0.3686666666666667       5         Good                          
nsf_uniform_2_10requests      0.34433333333333327      4         0.249                    5         Good                          
nsf_uniform_2_20requests      0.31166666666666665      6         0.31999999999999995      6         Bad                           
nsf_uniform_2_30requests      0.3048888888888889       5         0.318                    6         Bad                           
nsf_uniform_3_10requests      0.3933333333333333       5         0.12999999999999998      3         Good                          
nsf_uniform_3_20requests      0.29483333333333334      3         0.3035                   5         Bad                           
nsf_uniform_3_30requests      0.3271111111111111       3         0.3573333333333332       6         Bad                           
nsf_uniform_4_10requests      0.30333333333333334      3         0.164                    4         Good                          
nsf_uniform_4_20requests      0.3713333333333333       8         0.28400000000000003      6         Good                          
nsf_uniform_4_30requests      0.389                    11        0.30900000000000005      4         Good                          
nsf_urban_0_10requests        0.32                     3         0.257                    5         Good                          
nsf_urban_0_20requests        0.3868333333333334       8         0.387                    6         Bad                           
nsf_urban_0_30requests        0.37655555555555553      10        0.3                      6         Good                          
nsf_urban_1_10requests        0.31933333333333336      4         0.15800000000000003      3         Good                          
nsf_urban_1_20requests        0.3216666666666667       3         0.25500000000000006      6         Good                          
nsf_urban_1_30requests        0.3286666666666666       4         0.3293333333333333       5         Bad                           
nsf_urban_2_10requests        0.3566666666666666       3         0.21700000000000003      4         Good                          
nsf_urban_2_20requests        0.3343333333333333       6         0.311                    6         Good                          
nsf_urban_2_30requests        0.34877777777777774      5         0.34800000000000003      5         Good                          
nsf_urban_3_10requests        0.32499999999999996      3         0.266                    5         Good                          
nsf_urban_3_20requests        0.293                    4         0.23349999999999999      5         Good                          
nsf_urban_3_30requests        0.4425555555555556       10        0.3483333333333334       5         Good                          
nsf_urban_4_10requests        0.3253333333333333       3         0.322                    5         Good                          
nsf_urban_4_20requests        0.325                    1         0.2415                   4         Good                          
nsf_urban_4_30requests        0.371                    8         0.36933333333333335      5         Good                          
